iteration,run,score
0,0,0.038591301566602815
0,1,0.11698344912118656
0,2,0.046429680105351034
0,3,0.04333336990868958
0,4,0.021236415944662478
0,5,0.1968986678997742
0,6,0.10069903581590506
0,7,0.5896253042826531
0,8,0.07744175742667876
0,9,0.16742473079366435
0,10,0.07079436359031235
0,11,0.07884913527807165
0,12,0.0969691108728844
0,13,0.2220926964473274
0,14,0.043910078237253194
0,15,0.09343023855672913
0,16,0.17673200129903807
0,17,0.6825139591071898
0,18,0.038711537093627596
0,19,0.07812435705530431
0,20,0.08607912315478936
0,21,0.0805682438090218
0,22,0.1980329015364567
0,23,0.05271431949816828
0,24,0.20437352403231415
0,25,0.09673032080553208
0,26,0.13397747397207543
0,27,0.15770679627891218
0,28,0.1377341582032459
0,29,0.03459680073940758
0,30,0.030617123271011716
0,31,0.15271772321673005
0,32,0.0976026797724838
0,33,0.04544838525821125
0,34,0.025918014924432537
0,35,0.09383415001601185
0,36,0.02469512348355048
0,37,0.07186702570193199
0,38,0.10545061301027664
0,39,0.2466804069463403
0,40,0.24445325831314318
0,41,0.08053144311813573
0,42,0.04249270818372464
0,43,0.20502347574791774
0,44,0.0831938074643311
0,45,0.08731494958008193
0,46,0.04510743321824208
0,47,0.03683514363266968
1,0,0.2052197770751907
1,1,0.19514087277098957
1,2,0.8263578170335055
1,3,0.5127985869278158
1,4,0.7152351424608663
1,5,0.10481572622577134
1,6,0.21319944176329222
1,7,0.12134847080096037
1,8,0.6746201989904066
1,9,0.21458507093339946
1,10,0.17909760250348694
1,11,0.879989599314651
1,12,0.47501515539087485
1,13,0.33033836232097935
1,14,0.19918655902386836
1,15,0.178571241666459
1,16,0.3125801619988558
1,17,0.4675957444104203
1,18,0.2385368930172352
1,19,0.8859662301507597
1,20,0.20748203368835563
1,21,0.2897732390937383
1,22,0.6430867926861822
1,23,1.908870831226326
1,24,0.17962522197468267
1,25,0.4138123976880517
1,26,0.24228055665585294
1,27,0.10358433813690265
1,28,0.3811519476286309
1,29,0.6856260627017225
1,30,0.13170537352451261
1,31,0.1992172385647942
1,32,0.327935824677629
1,33,0.3419728332587473
1,34,0.25926683519846966
1,35,0.16816404332760376
1,36,0.10339525160138219
1,37,0.6222412720214292
1,38,0.29408391236123743
1,39,0.3595191184356444
1,40,0.43726812247892777
1,41,0.18512900655284217
1,42,0.3332114236372558
1,43,1.1013263228201189
1,44,0.23540767589561817
1,45,0.29253173296714985
1,46,0.20639498303073606
1,47,0.19432427797297688
2,0,0.13366487072855654
2,1,0.02599218829791954
2,2,0.11096231019330888
2,3,0.056156737372656626
2,4,0.18697151964784098
2,5,0.044588730601508
2,6,0.042211696527130416
2,7,0.2935019996838204
2,8,0.06859780781128715
2,9,0.055395470984903404
2,10,0.2167481720014613
2,11,0.10930755097865368
2,12,0.20898077209925012
2,13,0.08444237751942255
2,14,0.1484714504468316
2,15,0.1698557169143626
2,16,0.18995593883135822
2,17,0.04838134096317673
2,18,0.12442988788357867
2,19,0.08720541769019416
2,20,0.09397099152033751
2,21,0.14906965093151703
2,22,0.09657955565518958
2,23,0.13709370330391404
2,24,0.2112174746057974
2,25,0.06450704404893813
2,26,0.1951448165500991
2,27,0.13729296578283628
2,28,0.1366972322367056
2,29,0.13664314567670993
2,30,0.09605049215589012
2,31,0.08538114742464249
2,32,0.04014155382484837
2,33,0.050822482651499655
2,34,0.14037319951992
2,35,0.16934219623159313
2,36,0.09991415323472214
2,37,0.08974254029449395
2,38,0.2301230895746582
2,39,0.09516548458181853
2,40,0.11132898694977951
2,41,0.27535009138203365
2,42,0.2502197277269352
2,43,0.043708291787665055
2,44,0.028844066810795474
2,45,0.09147293024720632
2,46,0.2367543084647397
2,47,0.05038857567712472
3,0,0.05453941953252596
3,1,0.06731235541358885
3,2,0.04023458743678035
3,3,0.014319041519005923
3,4,0.20003978429652622
3,5,0.19749069384703807
3,6,0.12066128065896595
3,7,0.29342114659246027
3,8,0.08905867255669744
3,9,0.0632781801601936
3,10,0.06604607174992497
3,11,0.064517755187507
3,12,0.037526904394933794
3,13,0.045555163765310394
3,14,0.12171259167327884
3,15,0.05831280136336658
3,16,0.03617763594173843
3,17,0.042568995597312205
3,18,0.07849760923335279
3,19,0.08705111830234585
3,20,0.1317371722967117
3,21,0.17141056697613
3,22,0.2373620097988466
3,23,0.08160258409922216
3,24,0.20392413772723073
3,25,0.0876093217573003
3,26,0.06753329959418992
3,27,0.017168333606960427
3,28,0.7498676550699
3,29,0.03582174245922457
3,30,0.10252127891230614
3,31,0.22364246470267457
3,32,0.16864864849588557
3,33,0.5550292031256929
3,34,0.03852465710051301
3,35,0.10751584064323802
3,36,0.08165567636613474
3,37,0.23703664324414625
3,38,0.06216662068905942
3,39,0.044581640806695126
3,40,0.019128500055888273
3,41,0.16050962324909185
3,42,0.1591411155768679
3,43,0.047092711921308504
3,44,0.7755350828518639
3,45,0.6823585380427788
3,46,0.02128815973940594
3,47,0.10859574590969708
4,0,0.08432349705758431
4,1,0.1091362466999603
4,2,0.09324400048609931
4,3,0.09524427649831577
4,4,0.0919658056436589
4,5,0.4374277976514438
4,6,0.21006031543989637
4,7,0.19124711225491575
4,8,0.026293935277152385
4,9,0.15748101775487083
4,10,0.07923366773615897
4,11,0.20152013879096178
4,12,0.18925093896976253
4,13,0.16574064173995912
4,14,0.21876715950690603
4,15,0.277273959503619
4,16,0.193344530170341
4,17,0.06173166253445936
4,18,0.039009792025438104
4,19,0.18989588753047637
4,20,0.04715782635098319
4,21,0.13251509911054515
4,22,0.02357752869753295
4,23,0.03904702558491302
4,24,0.01743815622568695
4,25,0.08253591995818348
4,26,0.060405929261498584
4,27,0.04569942047267361
4,28,0.15807631129138552
4,29,0.038044750109635816
4,30,0.1686852907509133
4,31,0.0419792491902338
4,32,0.0969025396794445
4,33,0.10039565336601665
4,34,0.05121196863947081
4,35,0.01234070059147563
4,36,0.09845120497496035
4,37,0.14671996376258006
4,38,0.29797421701603083
4,39,0.05568502457066935
4,40,0.34195485033614886
4,41,0.05200374302862406
4,42,0.05691106004997213
4,43,0.06368532366438347
4,44,0.04296467658379323
4,45,0.07128096314111847
4,46,0.094065906046322
4,47,0.06129552818570297
5,0,0.47664899793467586
5,1,0.019561330841009403
5,2,0.03254053507012497
5,3,0.08846336318379369
5,4,0.14712790231511483
5,5,0.1587856851923905
5,6,0.1179000258780496
5,7,0.02709527343262406
5,8,0.12281316062396427
5,9,0.13867742757470988
5,10,0.08848080044663698
5,11,0.11281513543744456
5,12,0.028713205577190225
5,13,0.2378914068829635
5,14,0.1763578906393558
5,15,0.04525957237345734
5,16,0.02335349567074306
5,17,0.018184305169547367
5,18,0.05136877522677365
5,19,0.042792355924257425
5,20,0.11876289382539694
5,21,0.1594722246164239
5,22,0.02943106256411707
5,23,0.07514808347433134
5,24,0.0820683829519278
5,25,0.16694914202942407
5,26,0.03764390223916392
5,27,0.06281250078403093
5,28,0.050635063242017546
5,29,0.12401139945200547
5,30,0.05995052825574246
5,31,0.08530877712006366
5,32,0.45110853707270365
5,33,0.08961757571252182
5,34,0.06716353675142402
5,35,0.11863114389080764
5,36,0.0710435272666734
5,37,0.2527125528608244
5,38,0.081177568023239
5,39,0.04499592352127751
5,40,0.040102193215664175
5,41,0.21867896334226383
5,42,0.3949366397722482
5,43,0.04307444019734181
5,44,0.5297969540834148
5,45,0.12326929616346247
5,46,0.050842190896591415
5,47,0.05015826436531948
6,0,0.034629935103315836
6,1,0.060351007034422643
6,2,0.07800162972426128
6,3,0.03873231246874677
6,4,0.213132653416722
6,5,0.6618571699473035
6,6,0.06059974733740174
6,7,0.1538663547700366
6,8,0.23842014065024064
6,9,0.02530622267936066
6,10,0.19432142225021126
6,11,0.042376873815738264
6,12,0.22363789611077523
6,13,0.045274989136553256
6,14,0.09248056556615224
6,15,0.09159114013865698
6,16,0.18045896444431594
6,17,0.06619608344859543
6,18,0.2843536328535082
6,19,0.07280473786411606
6,20,0.0998435365649667
6,21,0.3248013008291394
6,22,0.16735047217089338
6,23,0.13115680765473037
6,24,0.13081265453251822
6,25,0.03577864028181261
6,26,0.06718227000797727
6,27,0.22309901275396535
6,28,0.06810390164431242
6,29,0.03540702044683018
6,30,0.08676428427849198
6,31,0.06824320558635719
6,32,0.12382644903770634
6,33,0.04750786823692719
6,34,0.11412140778594161
6,35,0.04024118753291346
6,36,0.10921452375901135
6,37,0.07956036130603908
6,38,0.4513058949251827
6,39,0.07833906772658113
6,40,0.10918526652242053
6,41,0.02868547959568194
